,original_user_id,book_id,book_name,url,image_url,rating
10,7504b2aee1ecb5b2872d3da381c6c91e,11100431,"Heir of Novron (The Riyria Revelations, #5-6)",https://www.goodreads.com/book/show/11100431-heir-of-novron,https://images.gr-assets.com/books/1307960132m/11100431.jpg,5.010365
11,184ed2313b75f70e1b4ddec3fafafe15,11100431,"Heir of Novron (The Riyria Revelations, #5-6)",https://www.goodreads.com/book/show/11100431-heir-of-novron,https://images.gr-assets.com/books/1307960132m/11100431.jpg,5.4050593
12,8ecbc8ba108ccf1be156d99a7415c44d,11100431,"Heir of Novron (The Riyria Revelations, #5-6)",https://www.goodreads.com/book/show/11100431-heir-of-novron,https://images.gr-assets.com/books/1307960132m/11100431.jpg,6.7139726
13,e180ead13b5022e2c579c27aff0f7ada,11100431,"Heir of Novron (The Riyria Revelations, #5-6)",https://www.goodreads.com/book/show/11100431-heir-of-novron,https://images.gr-assets.com/books/1307960132m/11100431.jpg,5.4282937
14,623103c8b74b4e97b2077ff2fd33514b,26582,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",https://www.goodreads.com/book/show/26582.The_Claiming_of_Sleeping_Beauty,https://images.gr-assets.com/books/1340735794m/26582.jpg,5.3872824
15,617ccec66dac2d1029600ed3d706e8ed,26582,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",https://www.goodreads.com/book/show/26582.The_Claiming_of_Sleeping_Beauty,https://images.gr-assets.com/books/1340735794m/26582.jpg,5.1914406
16,9a6f991d0c99a4df68d01a85191d6184,17570538,"The Blood Mirror (Lightbringer, #4)",https://www.goodreads.com/book/show/17570538-the-blood-mirror,https://images.gr-assets.com/books/1458663265m/17570538.jpg,5.8882194
17,b1360d644d3f5a5a604d6fcfbf772aec,17570538,"The Blood Mirror (Lightbringer, #4)",https://www.goodreads.com/book/show/17570538-the-blood-mirror,https://images.gr-assets.com/books/1458663265m/17570538.jpg,5.132467
18,0b9a0d35734107c5df4a1e3787193afb,17570538,"The Blood Mirror (Lightbringer, #4)",https://www.goodreads.com/book/show/17570538-the-blood-mirror,https://images.gr-assets.com/books/1458663265m/17570538.jpg,5.1128025
19,ec34d1dce411b82ed55a06f34b35f4a7,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,6.9470286
20,6a163ff023eae2781bfcbb9f880474e1,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,6.609552
21,afc070543f19028dc7e7f084a0079f72,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,6.2847037
22,fc40e92613e282a797633316d224192b,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,6.2296715
23,bacd94c3fc49f9392aa0e26d5fb5aabd,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.3925567
24,ab2923b738ea3082f5f3efcbbfacb218,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.4049325
25,dcaf63d82422e351590aba2b36950a17,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.95238
26,012aa353140af13109d00ca36cdc0637,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.512183
27,020684c1b3dab4137230fc3cc309c107,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,6.476212
28,a5ac0c0a728259db23e16e8e143e3325,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.6848063
29,a5ba0a7f4f5175ae9d2ce997f790dcb9,23016520,The Devil's Ride: Coffin Nails MC (Sex & Mayhem #2),https://www.goodreads.com/book/show/23016520-the-devil-s-ride,https://images.gr-assets.com/books/1408987921m/23016520.jpg,5.0916476
30,0ef32090550901ead25cb0ea21c4d36b,25664796,"Hold On (The 'Burg, #6)",https://www.goodreads.com/book/show/25664796-hold-on,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.4873395
31,453e6a280947ac1f82a27b91e5fb89bb,17562900,"Night Broken (Mercy Thompson, #8)",https://www.goodreads.com/book/show/17562900-night-broken,https://images.gr-assets.com/books/1379437095m/17562900.jpg,5.031699
32,7d2ade0da6b1b01ebbbaf07c8346f0f5,2168860,"One Foot in the Grave (Night Huntress, #2)",https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,https://images.gr-assets.com/books/1373857981m/2168860.jpg,6.250269
33,f4c6fe33ef61c38f7f4aeb5224c259a5,2168860,"One Foot in the Grave (Night Huntress, #2)",https://www.goodreads.com/book/show/2168860.One_Foot_in_the_Grave,https://images.gr-assets.com/books/1373857981m/2168860.jpg,5.8012176
34,d92c94bda1ca3ec254f3aa95757c7831,12444166,"Iced (Fever, #6)",https://www.goodreads.com/book/show/12444166-iced,https://images.gr-assets.com/books/1333022535m/12444166.jpg,6.3492503
35,acbfabdee84d68951cf35b24b436359d,12444166,"Iced (Fever, #6)",https://www.goodreads.com/book/show/12444166-iced,https://images.gr-assets.com/books/1333022535m/12444166.jpg,5.884904
36,6665fe2d574221577f8a5483a6f17844,77203,The Kite Runner,https://www.goodreads.com/book/show/77203.The_Kite_Runner,https://images.gr-assets.com/books/1484565687m/77203.jpg,6.1330185
37,d3ff4e7d9815e18e5d20590b46399b58,13414676,The End of Your Life Book Club,https://www.goodreads.com/book/show/13414676-the-end-of-your-life-book-club,https://images.gr-assets.com/books/1333576665m/13414676.jpg,5.8236456
38,6a163ff023eae2781bfcbb9f880474e1,12881141,"Wild Man (Dream Man, #2)",https://www.goodreads.com/book/show/12881141-wild-man,https://images.gr-assets.com/books/1327919924m/12881141.jpg,6.757812
39,bacd94c3fc49f9392aa0e26d5fb5aabd,12881141,"Wild Man (Dream Man, #2)",https://www.goodreads.com/book/show/12881141-wild-man,https://images.gr-assets.com/books/1327919924m/12881141.jpg,5.4593105
40,a5ac0c0a728259db23e16e8e143e3325,12881141,"Wild Man (Dream Man, #2)",https://www.goodreads.com/book/show/12881141-wild-man,https://images.gr-assets.com/books/1327919924m/12881141.jpg,5.69723
41,144ca9947d2cac5fa8d09f8854beeb7b,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.4287596
42,d52ba256a0ff3980e123b4e0a5d52a34,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.7106333
43,435aab9c8aa679814dc3cd19973d7410,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,6.405234
44,cbdf1def3bfe721b6d09700bdd5f121a,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,7.8740377
45,47d4a49ae9ee68ae78d891b3a259b695,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.4220166
46,0d8d07544717e84149df654caae803d0,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,6.1860294
47,9679fb5a57e64f539756c62bf094128b,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.737996
48,2f6af21d14c83a5df6cdcef5e6af0b3e,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,7.0423894
49,330f2557be759b71248c49fc4f09992d,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.8505516
50,4b3636a043e5c99fa27ac897ccfa1151,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.435946
51,559d843b319087e12f48282e386e401f,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.0976105
52,bafc2d50014200cda7cb2b6acd60cd73,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.8411846
53,06316bec7a49286f1f98d5acce24f923,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.6338987
54,e5a7b620c83ea9268e89013dba154c70,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,5.959276
55,f8a89075dc6de14857561522e729f82c,13836,"Wild Magic (Immortals, #1)",https://www.goodreads.com/book/show/13836.Wild_Magic,https://images.gr-assets.com/books/1166573613m/13836.jpg,6.2596974
56,56f9b4008a7cb624440160570b8380d6,37743,Forever . . .,https://www.goodreads.com/book/show/37743.Forever_,https://images.gr-assets.com/books/1505083601m/37743.jpg,6.154608
57,d52ba256a0ff3980e123b4e0a5d52a34,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,5.559278
58,d3492185291fee0103a736299debaed9,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,6.6568813
59,220ef9c058a2132e6a9827f93a821d87,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,6.688424
60,1711b2a40d154603f157536619f71967,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,5.5630603
61,012515e5802b2e0f42915118c90fa04b,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,5.7496643
62,cc8c48d41aea15e76fad1d9cb6efde7a,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,5.279292
63,71136efc5df6142218e52eaa07227a44,10599302,"Head Over Heels (Lucky Harbor, #3)",https://www.goodreads.com/book/show/10599302-head-over-heels,https://images.gr-assets.com/books/1302052809m/10599302.jpg,5.799912
64,87327e5454fe57c6b3bc82a9490bf130,1672727,Two-Way Street,https://www.goodreads.com/book/show/1672727.Two_Way_Street,https://images.gr-assets.com/books/1381750633m/1672727.jpg,6.397901
65,d37b46b2190ed7c518259f29b47a9b36,1672727,Two-Way Street,https://www.goodreads.com/book/show/1672727.Two_Way_Street,https://images.gr-assets.com/books/1381750633m/1672727.jpg,6.026398
66,4e98500e643d1339885d656a980a4a52,13834,"The Realms of the Gods (Immortals, #4)",https://www.goodreads.com/book/show/13834.The_Realms_of_the_Gods,https://images.gr-assets.com/books/1262375414m/13834.jpg,6.712252
67,acbfabdee84d68951cf35b24b436359d,13834,"The Realms of the Gods (Immortals, #4)",https://www.goodreads.com/book/show/13834.The_Realms_of_the_Gods,https://images.gr-assets.com/books/1262375414m/13834.jpg,5.843526
68,197ee8c6624f698557603a05ad670d45,13834,"The Realms of the Gods (Immortals, #4)",https://www.goodreads.com/book/show/13834.The_Realms_of_the_Gods,https://images.gr-assets.com/books/1262375414m/13834.jpg,7.2186804
69,94987a4c6236e5b334b4ed5fd20acfe1,13831,"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.960151
70,94b3231326666dfe5721020d0ace5caa,13831,"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8.382991
71,623103c8b74b4e97b2077ff2fd33514b,13831,"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.5668707
72,505bc829fe356cd6e4f17d532238b407,13831,"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8.1413765
73,f7d2725b846b254639609a24d44b45e4,13831,"Alanna: The First Adventure (Song of the Lioness, #1)",https://www.goodreads.com/book/show/13831.Alanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.3950467
74,435aab9c8aa679814dc3cd19973d7410,13833,"Emperor Mage (Immortals, #3)",https://www.goodreads.com/book/show/13833.Emperor_Mage,https://images.gr-assets.com/books/1166573612m/13833.jpg,5.8665795
75,3e578ab295de0d47559a7b884b2112fa,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,11.3123665
76,4fe16e3bcbbce3f8801ac6924217fd3b,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.2115383
77,435aab9c8aa679814dc3cd19973d7410,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.0647025
78,92b4a378f7007946263f655b23b6f639,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.2029157
79,5d99e945d98169c37484b38244ac444b,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.310398
80,e65bfb998920844f263f5cbb499cf203,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.8953958
81,90181ceb30afe97805078c900f5ec53b,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.8238063
82,8e1db93d364acf3893ce998ebb8d57fc,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.65392
83,568af2ff0beb3ce0d751831d573e9aa4,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8.911365
84,623103c8b74b4e97b2077ff2fd33514b,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.4987574
85,80a0059b01f514c7eb97b3b447566a25,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.8246746
86,05cf771a96eb09a9cce2ce14c2d8e2be,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.2042017
87,617ccec66dac2d1029600ed3d706e8ed,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.1413827
88,5b87c27b924ffac288f17b38c525925a,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.773749
89,8b6ad6654855f6d11b276d41df968de5,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.3687835
90,bafc2d50014200cda7cb2b6acd60cd73,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.7454
91,854d7eea57ee70acf835e2ba5262e3d9,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6.1789155
92,be3326e6bd4d83def57f502f6904b090,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,9.537417
93,e5a7b620c83ea9268e89013dba154c70,13835,"In the Hand of the Goddess (Song of the Lioness, #2)",https://www.goodreads.com/book/show/13835.In_the_Hand_of_the_Goddess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5.4759345
94,3465f056f8146c0aa9af1fd764d7d634,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,7.260404
95,24f6896efc60c9e52a3df7e77d3524c7,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,5.955874
96,1d5c28f89aa1e37f63d2e9d46c15b654,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,8.466019
97,ac66a7e4003e36fb1c360e0b375e9d07,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,5.963306
98,72fb0d0087d28c832f15776b0d936598,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,8.578655
99,acd17ff70a823692fda6857f64d5e88e,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,7.491402
100,96a4eae3201cf9eb0fd36a900611c925,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,6.280945
101,1711b2a40d154603f157536619f71967,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,5.5754833
102,1afe8b35c5e568e95bc17e5b5cdbfd1b,830,Snow Crash,https://www.goodreads.com/book/show/830.Snow_Crash,https://images.gr-assets.com/books/1477624625m/830.jpg,5.8078156
103,7962023b853e88d52e9f257181273853,22692568,The Wrong Shade of Yellow,https://www.goodreads.com/book/show/22692568-the-wrong-shade-of-yellow,https://images.gr-assets.com/books/1404851464m/22692568.jpg,6.036114
104,d78573f0eee10f3e52f70252f170e86f,22692568,The Wrong Shade of Yellow,https://www.goodreads.com/book/show/22692568-the-wrong-shade-of-yellow,https://images.gr-assets.com/books/1404851464m/22692568.jpg,5.0062046
105,8b5b85f0fc2c1873e5a7d8c09905c06f,22692568,The Wrong Shade of Yellow,https://www.goodreads.com/book/show/22692568-the-wrong-shade-of-yellow,https://images.gr-assets.com/books/1404851464m/22692568.jpg,7.940397
106,7e4945a6266566e39e3f251fff0fdde1,22692568,The Wrong Shade of Yellow,https://www.goodreads.com/book/show/22692568-the-wrong-shade-of-yellow,https://images.gr-assets.com/books/1404851464m/22692568.jpg,8.435653
107,93c5e16254e7838b69178338bb20459e,22692568,The Wrong Shade of Yellow,https://www.goodreads.com/book/show/22692568-the-wrong-shade-of-yellow,https://images.gr-assets.com/books/1404851464m/22692568.jpg,6.116805
108,a61ed781e6722c23306fb73d45eb8ecc,4268157,"Perfect Chemistry (Perfect Chemistry, #1)",https://www.goodreads.com/book/show/4268157-perfect-chemistry,https://images.gr-assets.com/books/1439792475m/4268157.jpg,7.702264
109,52ab75d4a37ef1cfd51707c795617247,4268157,"Perfect Chemistry (Perfect Chemistry, #1)",https://www.goodreads.com/book/show/4268157-perfect-chemistry,https://images.gr-assets.com/books/1439792475m/4268157.jpg,6.7071886
110,2a3430e96f418f5f4af9439066dbb702,17798287,"Driven (Driven, #1)",https://www.goodreads.com/book/show/17798287-driven,https://images.gr-assets.com/books/1366000080m/17798287.jpg,6.0411363
111,b7dbd4518192923079be19c74e049608,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,9.42771
112,d3ff4e7d9815e18e5d20590b46399b58,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,5.771713
113,121d51f241dc5e43d58bfe0e86753925,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,6.6313887
114,568af2ff0beb3ce0d751831d573e9aa4,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,9.550621
115,f4c6fe33ef61c38f7f4aeb5224c259a5,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,6.807362
116,12f32d2823b2c92362573740a2baa553,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,10.488822
117,ced7b8e0a3340e8af27f2663f442c3bb,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,5.3971014
118,53c3dc3be68b6ea029f986f39ab7578e,125507,The True Story of the 3 Little Pigs,https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,https://images.gr-assets.com/books/1327884731m/125507.jpg,6.099278
119,704eb93a316aff687a93d5215882eb21,15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",https://www.goodreads.com/book/show/15196.Maus_I,https://images.gr-assets.com/books/1327884972m/15196.jpg,6.620005
120,197ee8c6624f698557603a05ad670d45,15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",https://www.goodreads.com/book/show/15196.Maus_I,https://images.gr-assets.com/books/1327884972m/15196.jpg,7.280895
